Ref,Val,Package,PosX,PosY,Rot,Side
"LED1","LED","smd_led",325.325000,-21.075000,-90.000000,top
"LED2","LED","smd_led",325.325000,-26.075000,90.000000,top
"LED3","LED","smd_led",325.325000,-31.075000,-90.000000,top
"LED4","LED","smd_led",325.325000,-36.075000,90.000000,top
"SW1","SW_PUSH","SW_SPST_TL3342",158.353250,-85.129751,-90.000000,top
